ProcessorID,ProcessorType,ProcessorSpeed,ProcessorQty,ProcessorValue
57299,i5-7400T,3.21,3,0
57300,i5-7400T,3.21,4,0
57301,i5-7400T,3.22,1,0
57302,i5-7400T,3.22,2,0
57303,i5-7400T,3.22,3,0
57304,i5-7400T,3.22,4,0
57305,i5-7400T,3.23,1,0
57306,i5-7400T,3.23,2,0
57307,i5-7400T,3.23,3,0
57308,i5-7400T,3.23,4,0
57309,i5-7400T,3.24,1,0
57310,i5-7400T,3.24,2,0
57311,i5-7400T,3.24,3,0
57312,i5-7400T,3.24,4,0
57313,i5-7400T,3.25,1,0
57314,i5-7400T,3.25,2,0
57315,i5-7400T,3.25,3,0
57316,i5-7400T,3.25,4,0
57317,i5-7400T,3.26,1,0
57318,i5-7400T,3.26,2,0
57319,i5-7400T,3.26,3,0
57320,i5-7400T,3.26,4,0
57321,i5-7400T,3.27,1,0
57322,i5-7400T,3.27,2,0
57323,i5-7400T,3.27,3,0
57324,i5-7400T,3.27,4,0
57325,i5-7400T,3.28,1,0
57326,i5-7400T,3.28,2,0
57327,i5-7400T,3.28,3,0
57328,i5-7400T,3.28,4,0
57329,i5-7400T,3.29,1,0
57330,i5-7400T,3.29,2,0
57331,i5-7400T,3.29,3,0
57332,i5-7400T,3.29,4,0
57333,i5-7400T,3.3,1,0
57334,i5-7400T,3.3,2,0
57335,i5-7400T,3.3,3,0
57336,i5-7400T,3.3,4,0
57337,i5-7400T,3.31,1,0
57338,i5-7400T,3.31,2,0
57339,i5-7400T,3.31,3,0
57340,i5-7400T,3.31,4,0
57341,i5-7400T,3.32,1,0
57342,i5-7400T,3.32,2,0
57343,i5-7400T,3.32,3,0
57344,i5-7400T,3.32,4,0
57345,i5-7400T,3.33,1,0
57346,i5-7400T,3.33,2,0
57347,i5-7400T,3.33,3,0
57348,i5-7400T,3.33,4,0
57349,i5-7400T,3.34,1,0
57350,i5-7400T,3.34,2,0
57351,i5-7400T,3.34,3,0
57352,i5-7400T,3.34,4,0
57353,i5-7400T,3.35,1,0
57354,i5-7400T,3.35,2,0
57355,i5-7400T,3.35,3,0
57356,i5-7400T,3.35,4,0
57357,i5-7400T,3.36,1,0
57358,i5-7400T,3.36,2,0
57359,i5-7400T,3.36,3,0
57360,i5-7400T,3.36,4,0
57361,i5-7400T,3.37,1,0
57362,i5-7400T,3.37,2,0
57363,i5-7400T,3.37,3,0
57364,i5-7400T,3.37,4,0
57365,i5-7400T,3.38,1,0
57366,i5-7400T,3.38,2,0
57367,i5-7400T,3.38,3,0
57368,i5-7400T,3.38,4,0
57369,i5-7400T,3.39,1,0
57370,i5-7400T,3.39,2,0
57371,i5-7400T,3.39,3,0
57372,i5-7400T,3.39,4,0
57373,i5-7400T,3.4,1,0
57374,i5-7400T,3.4,2,0
57375,i5-7400T,3.4,3,0
57376,i5-7400T,3.4,4,0
57377,i5-7400T,3.41,1,0
57378,i5-7400T,3.41,2,0
57379,i5-7400T,3.41,3,0
57380,i5-7400T,3.41,4,0
57381,i5-7400T,3.42,1,0
57382,i5-7400T,3.42,2,0
57383,i5-7400T,3.42,3,0
57384,i5-7400T,3.42,4,0
57385,i5-7400T,3.43,1,0
57386,i5-7400T,3.43,2,0
57387,i5-7400T,3.43,3,0
57388,i5-7400T,3.43,4,0
57389,i5-7400T,3.44,1,0
57390,i5-7400T,3.44,2,0
57391,i5-7400T,3.44,3,0
57392,i5-7400T,3.44,4,0
57393,i5-7400T,3.45,1,0
57394,i5-7400T,3.45,2,0
57395,i5-7400T,3.45,3,0
57396,i5-7400T,3.45,4,0
57397,i5-7400T,3.46,1,0
57398,i5-7400T,3.46,2,0
57399,i5-7400T,3.46,3,0
57400,i5-7400T,3.46,4,0
57401,i5-7400T,3.47,1,0
57402,i5-7400T,3.47,2,0
57403,i5-7400T,3.47,3,0
57404,i5-7400T,3.47,4,0
57405,i5-7400T,3.48,1,0
57406,i5-7400T,3.48,2,0
57407,i5-7400T,3.48,3,0
57408,i5-7400T,3.48,4,0
57409,i5-7400T,3.49,1,0
57410,i5-7400T,3.49,2,0
57411,i5-7400T,3.49,3,0
57412,i5-7400T,3.49,4,0
57413,i5-7400T,3.5,1,0
57414,i5-7400T,3.5,2,0
57415,i5-7400T,3.5,3,0
57416,i5-7400T,3.5,4,0
57417,i5-7400T,3.51,1,0
57418,i5-7400T,3.51,2,0
57419,i5-7400T,3.51,3,0
57420,i5-7400T,3.51,4,0
57421,i5-7400T,3.52,1,0
57422,i5-7400T,3.52,2,0
57423,i5-7400T,3.52,3,0
57424,i5-7400T,3.52,4,0
57425,i5-7400T,3.53,1,0
57426,i5-7400T,3.53,2,0
57427,i5-7400T,3.53,3,0
57428,i5-7400T,3.53,4,0
57429,i5-7400T,3.54,1,0
57430,i5-7400T,3.54,2,0
57431,i5-7400T,3.54,3,0
57432,i5-7400T,3.54,4,0
57433,i5-7400T,3.55,1,0
57434,i5-7400T,3.55,2,0
57435,i5-7400T,3.55,3,0
57436,i5-7400T,3.55,4,0
57437,i5-7400T,3.56,1,0
57438,i5-7400T,3.56,2,0
57439,i5-7400T,3.56,3,0
57440,i5-7400T,3.56,4,0
57441,i5-7400T,3.57,1,0
57442,i5-7400T,3.57,2,0
57443,i5-7400T,3.57,3,0
57444,i5-7400T,3.57,4,0
57445,i5-7400T,3.58,1,0
57446,i5-7400T,3.58,2,0
57447,i5-7400T,3.58,3,0
57448,i5-7400T,3.58,4,0
57449,i5-7400T,3.59,1,0
57450,i5-7400T,3.59,2,0
57451,i5-7400T,3.59,3,0
57452,i5-7400T,3.59,4,0
57453,i5-7400T,3.6,1,0
57454,i5-7400T,3.6,2,0
57455,i5-7400T,3.6,3,0
57456,i5-7400T,3.6,4,0
57457,i5-7400T,3.61,1,0
57458,i5-7400T,3.61,2,0
57459,i5-7400T,3.61,3,0
57460,i5-7400T,3.61,4,0
57461,i5-7400T,3.62,1,0
57462,i5-7400T,3.62,2,0
57463,i5-7400T,3.62,3,0
57464,i5-7400T,3.62,4,0
57465,i5-7400T,3.63,1,0
57466,i5-7400T,3.63,2,0
57467,i5-7400T,3.63,3,0
57468,i5-7400T,3.63,4,0
57469,i5-7400T,3.64,1,0
57470,i5-7400T,3.64,2,0
57471,i5-7400T,3.64,3,0
57472,i5-7400T,3.64,4,0
57473,i5-7400T,3.65,1,0
57474,i5-7400T,3.65,2,0
57475,i5-7400T,3.65,3,0
57476,i5-7400T,3.65,4,0
57477,i5-7400T,3.66,1,0
57478,i5-7400T,3.66,2,0
57479,i5-7400T,3.66,3,0
57480,i5-7400T,3.66,4,0
57481,i5-7400T,3.67,1,0
57482,i5-7400T,3.67,2,0
57483,i5-7400T,3.67,3,0
57484,i5-7400T,3.67,4,0
57485,i5-7400T,3.68,1,0
57486,i5-7400T,3.68,2,0
57487,i5-7400T,3.68,3,0
57488,i5-7400T,3.68,4,0
57489,i5-7400T,3.69,1,0
57490,i5-7400T,3.69,2,0
57491,i5-7400T,3.69,3,0
57492,i5-7400T,3.69,4,0
57493,i5-7400T,3.7,1,0
57494,i5-7400T,3.7,2,0
57495,i5-7400T,3.7,3,0
57496,i5-7400T,3.7,4,0
57497,i5-7400T,3.71,1,0
57498,i5-7400T,3.71,2,0
57499,i5-7400T,3.71,3,0
57500,i5-7400T,3.71,4,0
57501,i5-7400T,3.72,1,0
57502,i5-7400T,3.72,2,0
57503,i5-7400T,3.72,3,0
57504,i5-7400T,3.72,4,0
57505,i5-7400T,3.73,1,0
57506,i5-7400T,3.73,2,0
57507,i5-7400T,3.73,3,0
57508,i5-7400T,3.73,4,0
57509,i5-7400T,3.74,1,0
57510,i5-7400T,3.74,2,0
57511,i5-7400T,3.74,3,0
57512,i5-7400T,3.74,4,0
57513,i5-7400T,3.75,1,0
57514,i5-7400T,3.75,2,0
57515,i5-7400T,3.75,3,0
57516,i5-7400T,3.75,4,0
57517,i5-7400T,3.76,1,0
57518,i5-7400T,3.76,2,0
57519,i5-7400T,3.76,3,0
57520,i5-7400T,3.76,4,0
57521,i5-7400T,3.77,1,0
57522,i5-7400T,3.77,2,0
57523,i5-7400T,3.77,3,0
57524,i5-7400T,3.77,4,0
57525,i5-7400T,3.78,1,0
57526,i5-7400T,3.78,2,0
57527,i5-7400T,3.78,3,0
57528,i5-7400T,3.78,4,0
57529,i5-7400T,3.79,1,0
57530,i5-7400T,3.79,2,0
57531,i5-7400T,3.79,3,0
57532,i5-7400T,3.79,4,0
57533,i5-7400T,3.8,1,0
57534,i5-7400T,3.8,2,0
57535,i5-7400T,3.8,3,0
57536,i5-7400T,3.8,4,0
57537,i5-7400T,3.81,1,0
57538,i5-7400T,3.81,2,0
57539,i5-7400T,3.81,3,0
57540,i5-7400T,3.81,4,0
57541,i5-7400T,3.82,1,0
57542,i5-7400T,3.82,2,0
57543,i5-7400T,3.82,3,0
57544,i5-7400T,3.82,4,0
57545,i5-7400T,3.83,1,0
57546,i5-7400T,3.83,2,0
57547,i5-7400T,3.83,3,0
57548,i5-7400T,3.83,4,0
57549,i5-7400T,3.84,1,0
57550,i5-7400T,3.84,2,0
57551,i5-7400T,3.84,3,0
57552,i5-7400T,3.84,4,0
57553,i5-7400T,3.85,1,0
57554,i5-7400T,3.85,2,0
57555,i5-7400T,3.85,3,0
57556,i5-7400T,3.85,4,0
57557,i5-7400T,3.86,1,0
57558,i5-7400T,3.86,2,0
57559,i5-7400T,3.86,3,0
57560,i5-7400T,3.86,4,0
57561,i5-7400T,3.87,1,0
57562,i5-7400T,3.87,2,0
57563,i5-7400T,3.87,3,0
57564,i5-7400T,3.87,4,0
57565,i5-7400T,3.88,1,0
57566,i5-7400T,3.88,2,0
57567,i5-7400T,3.88,3,0
57568,i5-7400T,3.88,4,0
57569,i5-7400T,3.89,1,0
57570,i5-7400T,3.89,2,0
57571,i5-7400T,3.89,3,0
57572,i5-7400T,3.89,4,0
57573,i5-7400T,3.9,1,0
57574,i5-7400T,3.9,2,0
57575,i5-7400T,3.9,3,0
57576,i5-7400T,3.9,4,0
57577,i5-7400T,3.91,1,0
57578,i5-7400T,3.91,2,0
57579,i5-7400T,3.91,3,0
57580,i5-7400T,3.91,4,0
57581,i5-7400T,3.92,1,0
57582,i5-7400T,3.92,2,0
57583,i5-7400T,3.92,3,0
57584,i5-7400T,3.92,4,0
57585,i5-7400T,3.93,1,0
57586,i5-7400T,3.93,2,0
57587,i5-7400T,3.93,3,0
57588,i5-7400T,3.93,4,0
57589,i5-7400T,3.94,1,0
57590,i5-7400T,3.94,2,0
57591,i5-7400T,3.94,3,0
57592,i5-7400T,3.94,4,0
57593,i5-7400T,3.95,1,0
57594,i5-7400T,3.95,2,0
57595,i5-7400T,3.95,3,0
57596,i5-7400T,3.95,4,0
57597,i5-7400T,3.96,1,0
57598,i5-7400T,3.96,2,0
57599,i5-7400T,3.96,3,0
57600,i5-7400T,3.96,4,0
57601,i5-7400T,3.97,1,0
57602,i5-7400T,3.97,2,0
57603,i5-7400T,3.97,3,0
57604,i5-7400T,3.97,4,0
57605,i5-7400T,3.98,1,0
57606,i5-7400T,3.98,2,0
57607,i5-7400T,3.98,3,0
57608,i5-7400T,3.98,4,0
57609,i5-7400T,3.99,1,0
57610,i5-7400T,3.99,2,0
57611,i5-7400T,3.99,3,0
57612,i5-7400T,3.99,4,0
57613,i5-7400T,4,1,0
57614,i5-7400T,4,2,0
57615,i5-7400T,4,3,0
57616,i5-7400T,4,4,0
57617,i5-7400T,4.01,1,0
57618,i5-7400T,4.01,2,0
57619,i5-7400T,4.01,3,0
57620,i5-7400T,4.01,4,0
57621,i5-7400T,4.02,1,0
57622,i5-7400T,4.02,2,0
57623,i5-7400T,4.02,3,0
57624,i5-7400T,4.02,4,0
57625,i5-7400T,4.03,1,0
57626,i5-7400T,4.03,2,0
57627,i5-7400T,4.03,3,0
57628,i5-7400T,4.03,4,0
57629,i5-7400T,4.04,1,0
57630,i5-7400T,4.04,2,0
57631,i5-7400T,4.04,3,0
57632,i5-7400T,4.04,4,0
57633,i5-7400T,4.05,1,0
57634,i5-7400T,4.05,2,0
57635,i5-7400T,4.05,3,0
57636,i5-7400T,4.05,4,0
57637,i5-7400T,4.06,1,0
57638,i5-7400T,4.06,2,0
57639,i5-7400T,4.06,3,0
57640,i5-7400T,4.06,4,0
57641,i5-7400T,4.07,1,0
57642,i5-7400T,4.07,2,0
57643,i5-7400T,4.07,3,0
57644,i5-7400T,4.07,4,0
57645,i5-7400T,4.08,1,0
57646,i5-7400T,4.08,2,0
57647,i5-7400T,4.08,3,0
57648,i5-7400T,4.08,4,0
57649,i5-7400T,4.09,1,0
57650,i5-7400T,4.09,2,0
57651,i5-7400T,4.09,3,0
57652,i5-7400T,4.09,4,0
57653,i5-7400T,4.1,1,0
57654,i5-7400T,4.1,2,0
57655,i5-7400T,4.1,3,0
57656,i5-7400T,4.1,4,0
57657,i5-7400T,4.11,1,0
57658,i5-7400T,4.11,2,0
57659,i5-7400T,4.11,3,0
57660,i5-7400T,4.11,4,0
57661,i5-7400T,4.12,1,0
57662,i5-7400T,4.12,2,0
57663,i5-7400T,4.12,3,0
57664,i5-7400T,4.12,4,0
57665,i5-7400T,4.13,1,0
57666,i5-7400T,4.13,2,0
57667,i5-7400T,4.13,3,0
57668,i5-7400T,4.13,4,0
57669,i5-7400T,4.14,1,0
57670,i5-7400T,4.14,2,0
57671,i5-7400T,4.14,3,0
57672,i5-7400T,4.14,4,0
57673,i5-7400T,4.15,1,0
57674,i5-7400T,4.15,2,0
57675,i5-7400T,4.15,3,0
57676,i5-7400T,4.15,4,0
57677,i5-7400T,4.16,1,0
57678,i5-7400T,4.16,2,0
57679,i5-7400T,4.16,3,0
57680,i5-7400T,4.16,4,0
57681,i5-7400T,4.17,1,0
57682,i5-7400T,4.17,2,0
57683,i5-7400T,4.17,3,0
57684,i5-7400T,4.17,4,0
57685,i5-7400T,4.18,1,0
57686,i5-7400T,4.18,2,0
57687,i5-7400T,4.18,3,0
57688,i5-7400T,4.18,4,0
57689,i5-7400T,4.19,1,0
57690,i5-7400T,4.19,2,0
57691,i5-7400T,4.19,3,0
57692,i5-7400T,4.19,4,0
57693,i5-7400T,4.2,1,0
57694,i5-7400T,4.2,2,0
57695,i5-7400T,4.2,3,0
57696,i5-7400T,4.2,4,0
57697,i5-7400T,4.21,1,0
57698,i5-7400T,4.21,2,0
57699,i5-7400T,4.21,3,0
57700,i5-7400T,4.21,4,0
57701,i5-7400T,4.22,1,0
57702,i5-7400T,4.22,2,0
57703,i5-7400T,4.22,3,0
57704,i5-7400T,4.22,4,0
57705,i5-7400T,4.23,1,0
57706,i5-7400T,4.23,2,0
57707,i5-7400T,4.23,3,0
57708,i5-7400T,4.23,4,0
57709,i5-7400T,4.24,1,0
57710,i5-7400T,4.24,2,0
57711,i5-7400T,4.24,3,0
57712,i5-7400T,4.24,4,0
57713,i5-7400T,4.25,1,0
57714,i5-7400T,4.25,2,0
57715,i5-7400T,4.25,3,0
57716,i5-7400T,4.25,4,0
57717,i5-7400T,4.26,1,0
57718,i5-7400T,4.26,2,0
57719,i5-7400T,4.26,3,0
57720,i5-7400T,4.26,4,0
57721,i5-7400T,4.27,1,0
57722,i5-7400T,4.27,2,0
57723,i5-7400T,4.27,3,0
57724,i5-7400T,4.27,4,0
57725,i5-7400T,4.28,1,0
57726,i5-7400T,4.28,2,0
57727,i5-7400T,4.28,3,0
57728,i5-7400T,4.28,4,0
57729,i5-7400T,4.29,1,0
57730,i5-7400T,4.29,2,0
57731,i5-7400T,4.29,3,0
57732,i5-7400T,4.29,4,0
57733,i5-7400T,4.3,1,0
57734,i5-7400T,4.3,2,0
57735,i5-7400T,4.3,3,0
57736,i5-7400T,4.3,4,0
57737,i5-7400T,4.31,1,0
57738,i5-7400T,4.31,2,0
57739,i5-7400T,4.31,3,0
57740,i5-7400T,4.31,4,0
57741,i5-7400T,4.32,1,0
57742,i5-7400T,4.32,2,0
57743,i5-7400T,4.32,3,0
57744,i5-7400T,4.32,4,0
57745,i5-7400T,4.33,1,0
57746,i5-7400T,4.33,2,0
57747,i5-7400T,4.33,3,0
57748,i5-7400T,4.33,4,0
57749,i5-7400T,4.34,1,0
57750,i5-7400T,4.34,2,0
57751,i5-7400T,4.34,3,0
57752,i5-7400T,4.34,4,0
57753,i5-7400T,4.35,1,0
57754,i5-7400T,4.35,2,0
57755,i5-7400T,4.35,3,0
57756,i5-7400T,4.35,4,0
57757,i5-7400T,4.36,1,0
57758,i5-7400T,4.36,2,0
57759,i5-7400T,4.36,3,0
57760,i5-7400T,4.36,4,0
57761,i5-7400T,4.37,1,0
57762,i5-7400T,4.37,2,0
57763,i5-7400T,4.37,3,0
57764,i5-7400T,4.37,4,0
57765,i5-7400T,4.38,1,0
57766,i5-7400T,4.38,2,0
57767,i5-7400T,4.38,3,0
57768,i5-7400T,4.38,4,0
57769,i5-7400T,4.39,1,0
57770,i5-7400T,4.39,2,0
57771,i5-7400T,4.39,3,0
57772,i5-7400T,4.39,4,0
57773,i5-7400T,4.4,1,0
57774,i5-7400T,4.4,2,0
57775,i5-7400T,4.4,3,0
57776,i5-7400T,4.4,4,0
57777,i5-7400T,4.41,1,0
57778,i5-7400T,4.41,2,0
57779,i5-7400T,4.41,3,0
57780,i5-7400T,4.41,4,0
57781,i5-7400T,4.42,1,0
57782,i5-7400T,4.42,2,0
57783,i5-7400T,4.42,3,0
57784,i5-7400T,4.42,4,0
57785,i5-7400T,4.43,1,0
57786,i5-7400T,4.43,2,0
57787,i5-7400T,4.43,3,0
57788,i5-7400T,4.43,4,0
57789,i5-7400T,4.44,1,0
57790,i5-7400T,4.44,2,0
57791,i5-7400T,4.44,3,0
57792,i5-7400T,4.44,4,0
57793,i5-7400T,4.45,1,0
57794,i5-7400T,4.45,2,0
57795,i5-7400T,4.45,3,0
57796,i5-7400T,4.45,4,0
57797,i5-7400T,4.46,1,0
57798,i5-7400T,4.46,2,0
57799,i5-7400T,4.46,3,0
57800,i5-7400T,4.46,4,0
57801,i5-7400T,4.47,1,0
57802,i5-7400T,4.47,2,0
57803,i5-7400T,4.47,3,0
57804,i5-7400T,4.47,4,0
57805,i5-7400T,4.48,1,0
57806,i5-7400T,4.48,2,0
57807,i5-7400T,4.48,3,0
57808,i5-7400T,4.48,4,0
57809,i5-7400T,4.49,1,0
57810,i5-7400T,4.49,2,0
57811,i5-7400T,4.49,3,0
57812,i5-7400T,4.49,4,0
57813,i5-7400T,4.5,1,0
57814,i5-7400T,4.5,2,0
57815,i5-7400T,4.5,3,0
57816,i5-7400T,4.5,4,0
57817,i5-7400T,4.51,1,0
57818,i5-7400T,4.51,2,0
57819,i5-7400T,4.51,3,0
57820,i5-7400T,4.51,4,0
57821,i5-7400T,4.52,1,0
57822,i5-7400T,4.52,2,0
57823,i5-7400T,4.52,3,0
57824,i5-7400T,4.52,4,0
57825,i5-7400T,4.53,1,0
57826,i5-7400T,4.53,2,0
57827,i5-7400T,4.53,3,0
57828,i5-7400T,4.53,4,0
57829,i5-7400T,4.54,1,0
57830,i5-7400T,4.54,2,0
57831,i5-7400T,4.54,3,0
57832,i5-7400T,4.54,4,0
57833,i5-7400T,4.55,1,0
57834,i5-7400T,4.55,2,0
57835,i5-7400T,4.55,3,0
57836,i5-7400T,4.55,4,0
57837,i5-7400T,4.56,1,0
57838,i5-7400T,4.56,2,0
57839,i5-7400T,4.56,3,0
57840,i5-7400T,4.56,4,0
57841,i5-7400T,4.57,1,0
57842,i5-7400T,4.57,2,0
57843,i5-7400T,4.57,3,0
57844,i5-7400T,4.57,4,0
57845,i5-7400T,4.58,1,0
57846,i5-7400T,4.58,2,0
57847,i5-7400T,4.58,3,0
57848,i5-7400T,4.58,4,0
57849,i5-7400T,4.59,1,0
57850,i5-7400T,4.59,2,0
57851,i5-7400T,4.59,3,0
57852,i5-7400T,4.59,4,0
57853,i5-7400T,4.6,1,0
57854,i5-7400T,4.6,2,0
57855,i5-7400T,4.6,3,0
57856,i5-7400T,4.6,4,0
57857,i5-7400T,4.61,1,0
57858,i5-7400T,4.61,2,0
57859,i5-7400T,4.61,3,0
57860,i5-7400T,4.61,4,0
57861,i5-7400T,4.62,1,0
57862,i5-7400T,4.62,2,0
57863,i5-7400T,4.62,3,0
57864,i5-7400T,4.62,4,0
57865,i5-7400T,4.63,1,0
57866,i5-7400T,4.63,2,0
57867,i5-7400T,4.63,3,0
57868,i5-7400T,4.63,4,0
57869,i5-7400T,4.64,1,0
57870,i5-7400T,4.64,2,0
57871,i5-7400T,4.64,3,0
57872,i5-7400T,4.64,4,0
57873,i5-7400T,4.65,1,0
57874,i5-7400T,4.65,2,0
57875,i5-7400T,4.65,3,0
57876,i5-7400T,4.65,4,0
57877,i5-7400T,4.66,1,0
57878,i5-7400T,4.66,2,0
57879,i5-7400T,4.66,3,0
57880,i5-7400T,4.66,4,0
57881,i5-7400T,4.67,1,0
57882,i5-7400T,4.67,2,0
57883,i5-7400T,4.67,3,0
57884,i5-7400T,4.67,4,0
57885,i5-7400T,4.68,1,0
57886,i5-7400T,4.68,2,0
57887,i5-7400T,4.68,3,0
57888,i5-7400T,4.68,4,0
57889,i5-7400T,4.69,1,0
57890,i5-7400T,4.69,2,0
57891,i5-7400T,4.69,3,0
57892,i5-7400T,4.69,4,0
57893,i5-7400T,4.7,1,0
57894,i5-7400T,4.7,2,0
57895,i5-7400T,4.7,3,0
57896,i5-7400T,4.7,4,0
57897,i5-7400T,4.71,1,0
57898,i5-7400T,4.71,2,0
57899,i5-7400T,4.71,3,0
57900,i5-7400T,4.71,4,0
57901,i5-7400T,4.72,1,0
57902,i5-7400T,4.72,2,0
57903,i5-7400T,4.72,3,0
57904,i5-7400T,4.72,4,0
57905,i5-7400T,4.73,1,0
57906,i5-7400T,4.73,2,0
57907,i5-7400T,4.73,3,0
57908,i5-7400T,4.73,4,0
57909,i5-7400T,4.74,1,0
57910,i5-7400T,4.74,2,0
57911,i5-7400T,4.74,3,0
57912,i5-7400T,4.74,4,0
57913,i5-7400T,4.75,1,0
57914,i5-7400T,4.75,2,0
57915,i5-7400T,4.75,3,0
57916,i5-7400T,4.75,4,0
57917,i5-7400T,4.76,1,0
57918,i5-7400T,4.76,2,0
57919,i5-7400T,4.76,3,0
57920,i5-7400T,4.76,4,0
57921,i5-7400T,4.77,1,0
57922,i5-7400T,4.77,2,0
57923,i5-7400T,4.77,3,0
57924,i5-7400T,4.77,4,0
57925,i5-7400T,4.78,1,0
57926,i5-7400T,4.78,2,0
57927,i5-7400T,4.78,3,0
57928,i5-7400T,4.78,4,0
57929,i5-7400T,4.79,1,0
57930,i5-7400T,4.79,2,0
57931,i5-7400T,4.79,3,0
57932,i5-7400T,4.79,4,0
57933,i5-7400T,4.8,1,0
57934,i5-7400T,4.8,2,0
57935,i5-7400T,4.8,3,0
57936,i5-7400T,4.8,4,0
57937,i5-7400T,4.81,1,0
57938,i5-7400T,4.81,2,0
57939,i5-7400T,4.81,3,0
57940,i5-7400T,4.81,4,0
57941,i5-7400T,4.82,1,0
57942,i5-7400T,4.82,2,0
57943,i5-7400T,4.82,3,0
57944,i5-7400T,4.82,4,0
57945,i5-7400T,4.83,1,0
57946,i5-7400T,4.83,2,0
57947,i5-7400T,4.83,3,0
57948,i5-7400T,4.83,4,0
57949,i5-7400T,4.84,1,0
57950,i5-7400T,4.84,2,0
57951,i5-7400T,4.84,3,0
57952,i5-7400T,4.84,4,0
57953,i5-7400T,4.85,1,0
57954,i5-7400T,4.85,2,0
57955,i5-7400T,4.85,3,0
57956,i5-7400T,4.85,4,0
57957,i5-7400T,4.86,1,0
57958,i5-7400T,4.86,2,0
57959,i5-7400T,4.86,3,0
57960,i5-7400T,4.86,4,0
57961,i5-7400T,4.87,1,0
57962,i5-7400T,4.87,2,0
57963,i5-7400T,4.87,3,0
57964,i5-7400T,4.87,4,0
57965,i5-7400T,4.88,1,0
57966,i5-7400T,4.88,2,0
57967,i5-7400T,4.88,3,0
57968,i5-7400T,4.88,4,0
57969,i5-7400T,4.89,1,0
57970,i5-7400T,4.89,2,0
57971,i5-7400T,4.89,3,0
57972,i5-7400T,4.89,4,0
57973,i5-7400T,4.9,1,0
57974,i5-7400T,4.9,2,0
57975,i5-7400T,4.9,3,0
57976,i5-7400T,4.9,4,0
57977,i5-7400T,4.91,1,0
57978,i5-7400T,4.91,2,0
57979,i5-7400T,4.91,3,0
57980,i5-7400T,4.91,4,0
57981,i5-7400T,4.92,1,0
57982,i5-7400T,4.92,2,0
57983,i5-7400T,4.92,3,0
57984,i5-7400T,4.92,4,0
57985,i5-7400T,4.93,1,0
57986,i5-7400T,4.93,2,0
57987,i5-7400T,4.93,3,0
57988,i5-7400T,4.93,4,0
57989,i5-7400T,4.94,1,0
57990,i5-7400T,4.94,2,0
57991,i5-7400T,4.94,3,0
57992,i5-7400T,4.94,4,0
57993,i5-7400T,4.95,1,0
57994,i5-7400T,4.95,2,0
57995,i5-7400T,4.95,3,0
57996,i5-7400T,4.95,4,0
57997,i5-7400T,4.96,1,0
57998,i5-7400T,4.96,2,0
57999,i5-7400T,4.96,3,0
58000,i5-7400T,4.96,4,0
58001,i5-7400T,4.97,1,0
58002,i5-7400T,4.97,2,0
58003,i5-7400T,4.97,3,0
58004,i5-7400T,4.97,4,0
58005,i5-7400T,4.98,1,0
58006,i5-7400T,4.98,2,0
58007,i5-7400T,4.98,3,0
58008,i5-7400T,4.98,4,0
58009,i5-7400T,4.99,1,0
58010,i5-7400T,4.99,2,0
58011,i5-7400T,4.99,3,0
58012,i5-7400T,4.99,4,0
58013,i5-7400T,5,1,0
58014,i5-7400T,5,2,0
58015,i5-7400T,5,3,0
58016,i5-7400T,5,4,0
58017,i5-7440HQ,1.0,1,0
58018,i5-7440HQ,1.0,2,0
58019,i5-7440HQ,1.0,3,0
58020,i5-7440HQ,1.0,4,0
58021,i5-7440HQ,1.1,1,0
58022,i5-7440HQ,1.1,2,0
58023,i5-7440HQ,1.1,3,0
58024,i5-7440HQ,1.1,4,0
58025,i5-7440HQ,1.11,1,0
58026,i5-7440HQ,1.11,2,0
58027,i5-7440HQ,1.11,3,0
58028,i5-7440HQ,1.11,4,0
58029,i5-7440HQ,1.12,1,0
58030,i5-7440HQ,1.12,2,0
58031,i5-7440HQ,1.12,3,0
58032,i5-7440HQ,1.12,4,0
58033,i5-7440HQ,1.13,1,0
58034,i5-7440HQ,1.13,2,0
58035,i5-7440HQ,1.13,3,0
58036,i5-7440HQ,1.13,4,0
58037,i5-7440HQ,1.14,1,0
58038,i5-7440HQ,1.14,2,0
58039,i5-7440HQ,1.14,3,0
58040,i5-7440HQ,1.14,4,0
58041,i5-7440HQ,1.15,1,0
58042,i5-7440HQ,1.15,2,0
58043,i5-7440HQ,1.15,3,0
58044,i5-7440HQ,1.15,4,0
58045,i5-7440HQ,1.16,1,0
58046,i5-7440HQ,1.16,2,0
58047,i5-7440HQ,1.16,3,0
58048,i5-7440HQ,1.16,4,0
58049,i5-7440HQ,1.17,1,0
58050,i5-7440HQ,1.17,2,0
58051,i5-7440HQ,1.17,3,0
58052,i5-7440HQ,1.17,4,0
58053,i5-7440HQ,1.18,1,0
58054,i5-7440HQ,1.18,2,0
58055,i5-7440HQ,1.18,3,0
58056,i5-7440HQ,1.18,4,0
58057,i5-7440HQ,1.19,1,0
58058,i5-7440HQ,1.19,2,0
58059,i5-7440HQ,1.19,3,0
58060,i5-7440HQ,1.19,4,0
58061,i5-7440HQ,1.2,1,0
58062,i5-7440HQ,1.2,2,0
58063,i5-7440HQ,1.2,3,0
58064,i5-7440HQ,1.2,4,0
58065,i5-7440HQ,1.21,1,0
58066,i5-7440HQ,1.21,2,0
58067,i5-7440HQ,1.21,3,0
58068,i5-7440HQ,1.21,4,0
